torneo,fecha,partido,equipo_local,equipo_visitante,goles_local,goles_visitante,posesion_local,tiros_arco_local,intentos_local,faltas_local,tiro_esquina_local,posesion_visitante,tiros_arco_visitante,intentos_visitante,faltas_visitante,tiro_esquina_visitante,amarillas_local,amarillas_visitante,rojas_local,rojas_visitante,valor_mercado_local,altura_media_local,edad_media_local,proporcion_zurdos_local,valor_mercado_visitante,altura_media_visitante,edad_media_visitante,proporcion_zurdos_visitante,resultado,fecha_encuentro,Hora_encuentro,apuesta_local,apuesta_visitante,apuesta_empate
Superliga 2019/20,20,10,Estudiantes (LP),Def y Justicia,1,2,57,3,10,19,8,43,8,11,18,5,3,3,0,0,46.975,1.7835555555555556,24.866666666666667,0.17777777777777778,50.5,1.7697402597402598,24.426829268292682,0.24390243902439024,V,17/2/2020 00:00,19:00:00,2.37,3.61,2.77
Superliga 2019/20,20,11,Independiente,Arsenal,1,1,60,2,13,14,2,40,4,8,15,2,5,3,1,0,66.075,1.7607547169811322,25.169811320754718,0.3018867924528302,14.525,1.8097777777777777,25.630434782608695,0.2391304347826087,E,17/2/2020 00:00,21:10:00,2.14,3.4,3.33
Superliga 2019/20,20,12,Velez,Godoy Cruz,0,1,76,2,20,7,3,24,3,7,14,5,1,2,0,0,91.25,1.7884615384615385,23.692307692307693,0.28846153846153844,42.25,1.8012903225806454,23.768115942028984,0.2463768115942029,V,4/3/2020 00:00,19:00:00,1.29,10.58,5.16
Superliga 2019/20,21,1,Banfield,Aldosivi,0,1,51,1,10,15,4,49,3,9,22,2,3,6,0,0,38.025,1.7916363636363637,25.12727272727273,0.21818181818181817,14.1,1.7981818181818183,26.065217391304348,0.2608695652173913,V,21/2/2020 00:00,19:00:00,1.79,5.03,3.28
Superliga 2019/20,21,2,Argentinos,Patronato,1,1,66,10,22,15,10,34,5,17,14,1,6,5,1,0,44.050000000000004,1.7709433962264152,25.20754716981132,0.1509433962264151,16.7,1.7992857142857144,25.876712328767123,0.2054794520547945,E,21/2/2020 00:00,21:10:00,1.89,4.39,3.27
Superliga 2019/20,21,3,San Lorenzo,Racing Club,0,1,39,1,6,17,3,61,3,12,15,7,5,2,0,0,92.89999999999999,1.7889655172413794,25.338983050847457,0.2542372881355932,80.125,1.78328125,24.53125,0.1875,V,22/2/2020 00:00,17:35:00,2.72,2.79,2.95
Superliga 2019/20,21,4,Independiente,Gimnasia (LP),0,1,60,6,12,12,5,40,2,11,21,8,4,2,0,0,66.075,1.7607547169811322,25.169811320754718,0.3018867924528302,24.4,1.788813559322034,25.271186440677965,0.23728813559322035,V,22/2/2020 00:00,19:40:00,1.93,4.15,3.31
Superliga 2019/20,21,5,Newells,Colon,4,0,73,8,15,27,5,27,2,7,11,1,3,2,0,1,32.325,1.7915384615384615,25.5,0.21153846153846154,49.05,1.786734693877551,25.28,0.18,L,22/2/2020 00:00,21:45:00,1.64,5.73,3.52
Superliga 2019/20,21,6,Atl Tucuman,Lanus,2,2,37,2,13,14,3,63,6,14,13,7,4,4,0,0,16.55,1.8056818181818182,26.568181818181817,0.13636363636363635,49.925000000000004,1.7848,23.215686274509803,0.2549019607843137,E,22/2/2020 00:00,21:50:00,3.86,1.98,3.39
Superliga 2019/20,21,7,Arsenal,Velez,0,4,49,1,12,6,4,51,7,15,4,2,2,0,0,0,14.525,1.8097777777777777,25.630434782608695,0.2391304347826087,91.25,1.7884615384615385,23.692307692307693,0.28846153846153844,V,23/2/2020 00:00,17:35:00,2.97,2.52,3.01
Superliga 2019/20,21,8,Boca Juniors,Godoy Cruz,3,0,66,6,13,14,7,34,1,7,15,2,1,3,0,1,144,1.7931578947368423,25.140350877192983,0.21052631578947367,42.25,1.8012903225806454,23.768115942028984,0.2463768115942029,L,23/2/2020 00:00,19:40:00,1.15,16.37,7.67
Superliga 2019/20,21,9,Estudiantes (LP),River Plate,0,2,45,1,12,18,4,55,5,9,13,2,4,1,0,0,46.975,1.7835555555555556,24.866666666666667,0.17777777777777778,148.25,1.7879545454545456,25.75,0.20454545454545456,V,23/2/2020 00:00,21:45:00,5,1.74,3.46
Superliga 2019/20,21,10,Def y Justicia,Rosario Central,3,0,51,8,10,14,3,49,4,12,12,2,2,3,0,0,50.5,1.7697402597402598,24.426829268292682,0.24390243902439024,31,1.7771153846153847,25.153846153846153,0.2692307692307692,L,24/2/2020 00:00,19:40:00,2.14,3.84,3
Superliga 2019/20,21,11,Union,Central Cba (SdE),0,0,59,5,14,10,11,41,2,10,11,5,3,2,0,0,22.575,1.79,24.09433962264151,0.18867924528301888,18.75,1.7907272727272727,27.649122807017545,0.2982456140350877,E,24/2/2020 00:00,21:45:00,2.04,3.89,3.15
Superliga 2019/20,21,12,Talleres (C),Huracan,4,2,64,9,24,11,2,36,4,9,17,4,2,5,0,0,59.25,1.770877192982456,23.033898305084747,0.13559322033898305,23.35,1.7850943396226415,25.05263157894737,0.15789473684210525,L,24/2/2020 00:00,21:50:00,1.69,5.36,3.5
Superliga 2019/20,22,1,Racing Club,Newells,1,1,59,6,8,11,8,41,2,11,14,3,3,2,0,0,80.125,1.78328125,24.53125,0.1875,32.325,1.7915384615384615,25.5,0.21153846153846154,E,28/2/2020 00:00,19:00:00,2.35,3.33,2.98
Superliga 2019/20,22,2,Colon,Boca Juniors,0,4,38,3,10,15,6,62,5,13,14,1,2,3,0,0,49.05,1.786734693877551,25.28,0.18,144,1.7931578947368423,25.140350877192983,0.21052631578947367,V,28/2/2020 00:00,21:10:00,6.77,1.54,3.72
Superliga 2019/20,22,3,Gimnasia (LP),Atl Tucuman,1,0,41,3,13,14,4,59,1,11,18,1,3,3,1,0,24.4,1.788813559322034,25.271186440677965,0.23728813559322035,16.55,1.8056818181818182,26.568181818181817,0.13636363636363635,L,29/2/2020 00:00,17:30:00,1.84,4.6,3.36
Superliga 2019/20,22,4,River Plate,Def y Justicia,1,1,49,7,15,11,6,51,1,10,16,6,3,4,0,0,148.25,1.7879545454545456,25.75,0.20454545454545456,50.5,1.7697402597402598,24.426829268292682,0.24390243902439024,E,29/2/2020 00:00,19:40:00,1.38,8.41,4.62
Superliga 2019/20,22,5,Godoy Cruz,Union,1,3,43,1,15,12,2,57,5,11,14,2,0,2,0,1,42.25,1.8012903225806454,23.768115942028984,0.2463768115942029,22.575,1.79,24.09433962264151,0.18867924528301888,V,29/2/2020 00:00,21:50:00,3.15,2.41,3.06
Superliga 2019/20,22,6,Central Cba (SdE),Banfield,1,1,69,5,15,16,6,31,4,9,8,4,2,2,0,0,18.75,1.7907272727272727,27.649122807017545,0.2982456140350877,38.025,1.7916363636363637,25.12727272727273,0.21818181818181817,E,29/2/2020 00:00,21:50:00,2.49,3.19,2.9
Superliga 2019/20,22,7,Aldosivi,San Lorenzo,1,3,62,2,13,13,5,38,8,9,6,6,2,0,0,0,14.1,1.7981818181818183,26.065217391304348,0.2608695652173913,92.89999999999999,1.7889655172413794,25.338983050847457,0.2542372881355932,V,1/3/2020 00:00,17:35:00,2.77,2.88,2.86
Superliga 2019/20,22,8,Lanus,Estudiantes (LP),1,1,53,5,14,13,7,47,3,15,9,4,2,2,0,0,49.925000000000004,1.7848,23.215686274509803,0.2549019607843137,46.975,1.7835555555555556,24.866666666666667,0.17777777777777778,E,1/3/2020 00:00,19:40:00,2.13,3.74,3.08
Superliga 2019/20,22,9,Rosario Central,Arsenal,3,1,52,10,29,14,6,48,5,13,18,2,4,5,0,1,31,1.7771153846153847,25.153846153846153,0.2692307692307692,14.525,1.8097777777777777,25.630434782608695,0.2391304347826087,L,1/3/2020 00:00,19:45:00,1.92,4.04,3.38
Superliga 2019/20,22,10,Velez,Argentinos,2,0,54,5,13,13,3,46,2,13,14,4,3,1,0,0,91.25,1.7884615384615385,23.692307692307693,0.28846153846153844,44.050000000000004,1.7709433962264152,25.20754716981132,0.1509433962264151,L,1/3/2020 00:00,21:50:00,1.88,4.64,3.18
Superliga 2019/20,22,11,Patronato,Talleres (C),3,2,38,5,8,12,3,62,5,18,13,4,2,4,0,0,16.7,1.7992857142857144,25.876712328767123,0.2054794520547945,59.25,1.770877192982456,23.033898305084747,0.13559322033898305,L,2/3/2020 00:00,19:00:00,2.91,2.51,3.12
Superliga 2019/20,22,12,Huracan,Independiente,1,0,28,5,9,15,6,72,1,14,15,6,2,4,0,0,23.35,1.7850943396226415,25.05263157894737,0.15789473684210525,66.075,1.7607547169811322,25.169811320754718,0.3018867924528302,L,2/3/2020 00:00,21:10:00,3.75,2.16,3.03
Superliga 2019/20,23,1,Arsenal,Aldosivi,4,0,42,9,18,17,3,58,6,9,17,8,1,3,0,0,14.525,1.8097777777777777,25.630434782608695,0.2391304347826087,14.1,1.7981818181818183,26.065217391304348,0.2608695652173913,L,6/3/2020 00:00,19:00:00,1.96,3.92,3.39
Superliga 2019/20,23,2,Argentinos,Rosario Central,2,1,52,4,11,15,5,48,4,9,7,3,2,2,0,0,44.050000000000004,1.7709433962264152,25.20754716981132,0.1509433962264151,31,1.7771153846153847,25.153846153846153,0.2692307692307692,L,6/3/2020 00:00,21:10:00,2.39,3.24,2.97
Superliga 2019/20,23,3,Banfield,Huracan,0,3,62,1,10,14,3,38,4,11,17,2,2,5,0,0,38.025,1.7916363636363637,25.12727272727273,0.21818181818181817,23.35,1.7850943396226415,25.05263157894737,0.15789473684210525,V,7/3/2020 00:00,18:00:00,1.98,4.24,3.11
Superliga 2019/20,23,4,Def y Justicia,Patronato,2,0,63,5,20,11,6,37,1,11,11,2,3,2,0,1,50.5,1.7697402597402598,24.426829268292682,0.24390243902439024,16.7,1.7992857142857144,25.876712328767123,0.2054794520547945,L,7/3/2020 00:00,18:00:00,1.78,4.64,3.51
Superliga 2019/20,23,5,Boca Juniors,Gimnasia (LP),1,0,63,6,16,15,12,37,2,10,15,2,4,3,0,0,144,1.7931578947368423,25.140350877192983,0.21052631578947367,24.4,1.788813559322034,25.271186440677965,0.23728813559322035,L,7/3/2020 00:00,21:00:00,1.5,6.69,4.03
Superliga 2019/20,23,6,Atl Tucuman,River Plate,1,1,32,5,12,25,4,68,1,17,7,6,4,1,0,0,16.55,1.8056818181818182,26.568181818181817,0.13636363636363635,148.25,1.7879545454545456,25.75,0.20454545454545456,E,7/3/2020 00:00,21:00:00,7.2,1.4,4.67
Superliga 2019/20,23,7,San Lorenzo,Lanus,4,3,41,6,13,8,5,59,7,20,15,8,2,6,0,0,92.89999999999999,1.7889655172413794,25.338983050847457,0.2542372881355932,49.925000000000004,1.7848,23.215686274509803,0.2549019607843137,L,8/3/2020 00:00,17:35:00,2.92,2.54,3.06
Superliga 2019/20,23,8,Independiente,Central Cba (SdE),3,0,64,7,20,8,10,36,1,5,13,1,2,3,0,0,66.075,1.7607547169811322,25.169811320754718,0.3018867924528302,18.75,1.7907272727272727,27.649122807017545,0.2982456140350877,L,8/3/2020 00:00,19:40:00,1.7,5.09,3.57
Superliga 2019/20,23,9,Newells,Godoy Cruz,0,2,76,6,28,4,9,24,4,12,11,5,2,2,0,0,32.325,1.7915384615384615,25.5,0.21153846153846154,42.25,1.8012903225806454,23.768115942028984,0.2463768115942029,V,8/3/2020 00:00,21:45:00,1.4,8.19,4.47
Superliga 2019/20,23,10,Talleres (C),Colon,2,0,59,7,21,17,7,41,4,7,9,1,3,5,0,0,59.25,1.770877192982456,23.033898305084747,0.13559322033898305,49.05,1.786734693877551,25.28,0.18,L,8/3/2020 00:00,21:50:00,1.57,6.46,3.67
Superliga 2019/20,23,11,Union,Velez,0,3,49,4,22,8,6,51,6,15,5,4,4,2,0,0,22.575,1.79,24.09433962264151,0.18867924528301888,91.25,1.7884615384615385,23.692307692307693,0.28846153846153844,V,9/3/2020 00:00,19:00:00,3.24,2.51,2.81
Superliga 2019/20,23,12,Estudiantes (LP),Racing Club,1,2,40,3,11,13,5,60,2,6,20,3,2,3,0,0,46.975,1.7835555555555556,24.866666666666667,0.17777777777777778,80.125,1.78328125,24.53125,0.1875,V,9/3/2020 00:00,21:10:00,2.4,3.25,2.95
Campeonato 2021,1,1,Union,Boca Juniors,1,1,55,6,14,19,4,45,2,5,25,2,4,3,0,0,13.975,1.803939393939394,24.647058823529413,0.23529411764705882,110.275,1.7992982456140352,23.555555555555557,0.25396825396825395,E,16/7/2021 00:00,19:00:00,3.19,2.42,2.96
Campeonato 2021,1,2,Sarmiento (J),Estudiantes (LP),0,3,49,1,10,12,4,51,5,14,14,5,0,2,0,0,11.225,1.803695652173913,26.07843137254902,0.23529411764705882,47.675,1.8013043478260868,24.608695652173914,0.15217391304347827,V,16/7/2021 00:00,21:15:00,3.59,2.25,2.93
Campeonato 2021,1,3,Aldosivi,Patronato,0,2,71,0,3,15,5,29,6,17,16,5,5,2,1,0,13.675,1.7947619047619046,26.363636363636363,0.2727272727272727,10.3,1.8008108108108107,26.35,0.25,V,17/7/2021 00:00,13:30:00,2.56,2.97,2.98
Campeonato 2021,1,4,Lanus,Atl Tucuman,4,2,48,5,10,13,2,52,6,14,21,5,0,2,0,0,54.725,1.7828947368421053,23.23076923076923,0.2564102564102564,17.675,1.7945,25.608695652173914,0.17391304347826086,L,17/7/2021 00:00,15:45:00,2.15,3.36,3.32
Campeonato 2021,1,5,Newells,Talleres (C),3,2,54,9,17,14,10,46,4,10,18,5,3,2,1,0,27.625,1.7889285714285716,24.25,0.25,48.575,1.78075,22.931818181818183,0.11363636363636363,L,17/7/2021 00:00,15:45:00,3.26,2.33,3.06
Campeonato 2021,1,6,Gimnasia (LP),Platense,2,2,68,3,6,15,4,32,2,6,25,2,2,3,0,0,18.4,1.7780851063829786,24.428571428571427,0.16326530612244897,13.15,1.7802173913043478,26.081632653061224,0.1836734693877551,E,17/7/2021 00:00,18:00:00,2.15,3.56,3.15
Campeonato 2021,1,7,Velez,Racing Club,0,0,50,2,9,14,6,50,3,9,19,4,0,1,0,0,77.925,1.8009302325581396,24.227272727272727,0.29545454545454547,50.725,1.780909090909091,25.863636363636363,0.25,E,17/7/2021 00:00,20:15:00,2.85,2.65,2.98
Campeonato 2021,1,8,Huracan,Def y Justicia,2,1,33,3,8,20,4,67,3,5,10,4,3,3,0,0,26.525,1.7887234042553193,24.78,0.2,45.075,1.7739583333333335,23.74137931034483,0.22413793103448276,L,18/7/2021 00:00,13:30:00,2.7,2.85,2.94
Campeonato 2021,1,9,Arsenal,San Lorenzo,1,1,52,2,10,22,6,48,1,7,25,2,3,5,1,1,12.45,1.8177777777777777,25.270833333333332,0.25,52.35,1.786530612244898,25.12,0.21568627450980393,E,18/7/2021 00:00,15:45:00,3.08,2.43,3.05
Campeonato 2021,1,10,River Plate,Colon,1,2,74,8,21,16,14,26,2,5,9,2,3,1,0,1,136.275,1.7897222222222224,25.94736842105263,0.18421052631578946,42.175,1.7936666666666667,24.942857142857143,0.2,V,18/7/2021 00:00,18:00:00,1.66,5.15,3.84
Campeonato 2021,1,11,Independiente,Argentinos,0,0,48,6,12,12,7,52,1,8,15,0,2,3,0,0,53.675,1.7677272727272728,24.456521739130434,0.2608695652173913,35.805,1.7768888888888887,24.933333333333334,0.13333333333333333,E,18/7/2021 00:00,20:15:00,1.65,6.47,3.44
Campeonato 2021,1,12,Central Cba (SdE),Banfield,1,1,41,6,17,21,2,59,3,5,13,3,3,0,0,0,13.65,1.788108108108108,26.48780487804878,0.21951219512195122,35.925,1.7850000000000001,22.877551020408163,0.1836734693877551,E,19/7/2021 00:00,18:00:00,2.64,2.93,2.96
Campeonato 2021,1,13,Godoy Cruz,Rosario Central,2,1,56,9,21,18,5,44,4,8,13,4,3,3,0,1,19.375,1.79575,23.91304347826087,0.17391304347826086,21.825,1.791219512195122,24.15909090909091,0.2727272727272727,L,19/7/2021 00:00,20:15:00,2.4,2.93,3.32
Campeonato 2021,2,1,Atl Tucuman,Huracan,1,0,42,3,12,17,3,58,3,10,15,3,4,3,1,0,17.675,1.7945,25.608695652173914,0.17391304347826086,26.525,1.7887234042553193,24.78,0.2,L,23/7/2021 00:00,19:00:00,2.37,3.11,3.17
Campeonato 2021,2,2,Platense,Aldosivi,0,1,37,5,15,13,7,63,3,7,13,2,1,1,0,0,13.15,1.7802173913043478,26.081632653061224,0.1836734693877551,13.675,1.7947619047619046,26.363636363636363,0.2727272727272727,V,23/7/2021 00:00,21:15:00,2.56,2.92,3.07
Campeonato 2021,2,3,Colon,Lanus,1,4,61,3,11,15,6,39,6,12,17,4,3,2,1,0,42.175,1.7936666666666667,24.942857142857143,0.2,54.725,1.7828947368421053,23.23076923076923,0.2564102564102564,V,24/7/2021 00:00,13:30:00,2.15,3.36,3.37
Campeonato 2021,2,4,San Lorenzo,Central Cba (SdE),1,0,47,2,8,18,3,53,2,13,14,5,2,2,0,1,52.35,1.786530612244898,25.12,0.21568627450980393,13.65,1.788108108108108,26.48780487804878,0.21951219512195122,L,24/7/2021 00:00,15:45:00,2.49,3.06,3.03
Campeonato 2021,2,5,Racing Club,Gimnasia (LP),0,0,67,0,9,18,8,33,0,6,17,1,3,2,0,0,50.725,1.780909090909091,25.863636363636363,0.25,18.4,1.7780851063829786,24.428571428571427,0.16326530612244897,E,24/7/2021 00:00,18:00:00,2.22,3.63,2.98
Campeonato 2021,2,6,Banfield,Boca Juniors,0,0,53,2,10,17,3,47,1,11,15,5,1,3,0,0,35.925,1.7850000000000001,22.877551020408163,0.1836734693877551,110.275,1.7992982456140352,23.555555555555557,0.25396825396825395,E,24/7/2021 00:00,20:15:00,1.63,5.79,3.56
Campeonato 2021,2,7,Def y Justicia,Godoy Cruz,1,2,51,2,9,22,4,49,4,14,14,5,2,1,0,0,45.075,1.7739583333333335,23.74137931034483,0.22413793103448276,19.375,1.79575,23.91304347826087,0.17391304347826086,V,25/7/2021 00:00,13:30:00,1.96,3.97,3.36
Campeonato 2021,2,8,Patronato,Sarmiento (J),2,0,38,3,12,14,1,62,4,12,12,4,4,2,0,0,10.3,1.8008108108108107,26.35,0.25,11.225,1.803695652173913,26.07843137254902,0.23529411764705882,L,25/7/2021 00:00,13:30:00,2.11,3.7,3.18
Campeonato 2021,2,9,Rosario Central,Velez,1,0,54,7,16,13,13,46,5,8,15,5,4,3,0,1,21.825,1.791219512195122,24.15909090909091,0.2727272727272727,77.925,1.8009302325581396,24.227272727272727,0.29545454545454547,L,25/7/2021 00:00,15:45:00,3.24,2.25,3.22
Campeonato 2021,2,10,River Plate,Union,4,0,74,5,15,15,11,26,1,5,19,7,1,1,0,0,136.275,1.7897222222222224,25.94736842105263,0.18421052631578946,13.975,1.803939393939394,24.647058823529413,0.23529411764705882,L,25/7/2021 00:00,18:00:00,1.36,8.53,4.67
Campeonato 2021,2,11,Estudiantes (LP),Independiente,0,1,50,4,18,15,7,50,4,7,8,2,0,0,0,0,47.675,1.8013043478260868,24.608695652173914,0.15217391304347827,53.675,1.7677272727272728,24.456521739130434,0.2608695652173913,V,25/7/2021 00:00,20:15:00,2.63,2.92,2.96
Campeonato 2021,2,12,Talleres (C),Arsenal,2,0,58,3,15,14,6,42,1,7,5,6,2,1,0,0,48.575,1.78075,22.931818181818183,0.11363636363636363,12.45,1.8177777777777777,25.270833333333332,0.25,L,26/7/2021 00:00,18:00:00,1.6,5.87,3.79
Campeonato 2021,2,13,Argentinos,Newells,1,0,73,4,13,13,10,27,3,7,20,3,2,1,0,1,35.805,1.7768888888888887,24.933333333333334,0.13333333333333333,27.625,1.7889285714285716,24.25,0.25,L,26/7/2021 00:00,20:15:00,2.2,3.67,3
Campeonato 2021,3,1,Huracan,Colon,1,1,52,4,13,20,3,48,3,7,15,1,2,2,0,0,26.525,1.7887234042553193,24.78,0.2,42.175,1.7936666666666667,24.942857142857143,0.2,E,27/7/2021 00:00,16:30:00,3.19,2.33,3.16
Campeonato 2021,3,2,Aldosivi,Racing Club,0,2,48,5,16,8,4,52,2,20,14,6,0,1,0,0,13.675,1.7947619047619046,26.363636363636363,0.2727272727272727,50.725,1.780909090909091,25.863636363636363,0.25,V,27/7/2021 00:00,18:45:00,3.66,2.15,3.11
Campeonato 2021,3,3,Boca Juniors,San Lorenzo,0,2,59,0,12,14,2,41,2,7,24,2,1,4,0,0,110.275,1.7992982456140352,23.555555555555557,0.25396825396825395,52.35,1.786530612244898,25.12,0.21568627450980393,V,27/7/2021 00:00,21:00:00,3.46,2.27,2.96
Campeonato 2021,3,4,Union,Banfield,0,1,45,2,13,11,3,55,7,24,15,10,2,4,1,0,13.975,1.803939393939394,24.647058823529413,0.23529411764705882,35.925,1.7850000000000001,22.877551020408163,0.1836734693877551,V,28/7/2021 00:00,14:15:00,2.41,3.38,2.9
Campeonato 2021,3,5,Godoy Cruz,Atl Tucuman,1,2,55,2,9,15,6,45,6,15,19,5,3,3,0,0,19.375,1.79575,23.91304347826087,0.17391304347826086,17.675,1.7945,25.608695652173914,0.17391304347826086,V,28/7/2021 00:00,14:15:00,2.67,2.67,3.22
Campeonato 2021,3,6,Velez,Def y Justicia,0,0,71,3,12,9,9,29,2,9,11,0,3,2,0,0,77.925,1.8009302325581396,24.227272727272727,0.29545454545454547,45.075,1.7739583333333335,23.74137931034483,0.22413793103448276,E,28/7/2021 00:00,16:30:00,2.19,3.61,3.08
Campeonato 2021,3,7,Sarmiento (J),Platense,1,0,61,3,18,11,12,39,0,8,17,6,0,2,0,1,11.225,1.803695652173913,26.07843137254902,0.23529411764705882,13.15,1.7802173913043478,26.081632653061224,0.1836734693877551,L,28/7/2021 00:00,16:30:00,2.77,2.81,2.9
Campeonato 2021,3,8,Independiente,Patronato,2,0,61,5,17,9,10,39,3,14,25,3,0,5,0,0,53.675,1.7677272727272728,24.456521739130434,0.2608695652173913,10.3,1.8008108108108107,26.35,0.25,L,28/7/2021 00:00,18:45:00,1.91,4.42,3.25
Campeonato 2021,3,9,Lanus,River Plate,0,3,37,5,12,16,10,63,6,18,16,6,3,2,0,0,54.725,1.7828947368421053,23.23076923076923,0.2564102564102564,136.275,1.7897222222222224,25.94736842105263,0.18421052631578946,V,28/7/2021 00:00,21:00:00,5.38,1.54,4.46
Campeonato 2021,3,10,Central Cba (SdE),Talleres (C),2,1,25,3,10,22,3,75,1,8,12,5,4,3,0,0,13.65,1.788108108108108,26.48780487804878,0.21951219512195122,48.575,1.78075,22.931818181818183,0.11363636363636363,L,29/7/2021 00:00,14:15:00,2.98,2.52,3.06
Campeonato 2021,3,11,Arsenal,Argentinos,1,0,33,4,14,11,3,67,1,8,14,3,3,4,0,0,12.45,1.8177777777777777,25.270833333333332,0.25,35.805,1.7768888888888887,24.933333333333334,0.13333333333333333,L,29/7/2021 00:00,16:30:00,3.67,2.22,2.99
Campeonato 2021,3,12,Gimnasia (LP),Rosario Central,1,0,38,5,12,15,2,62,2,16,10,9,1,2,0,0,18.4,1.7780851063829786,24.428571428571427,0.16326530612244897,21.825,1.791219512195122,24.15909090909091,0.2727272727272727,L,29/7/2021 00:00,18:45:00,2.52,3.01,3.04
Campeonato 2021,3,13,Newells,Estudiantes (LP),4,2,55,4,11,16,2,45,7,14,10,6,0,1,0,0,27.625,1.7889285714285716,24.25,0.25,47.675,1.8013043478260868,24.608695652173914,0.15217391304347827,L,29/7/2021 00:00,21:00:00,3.38,2.35,2.95
Campeonato 2021,4,1,Colon,Godoy Cruz,1,0,54,2,10,10,3,46,3,9,15,2,3,5,0,0,42.175,1.7936666666666667,24.942857142857143,0.2,19.375,1.79575,23.91304347826087,0.17391304347826086,L,31/7/2021 00:00,13:30:00,1.78,4.46,3.71
Campeonato 2021,4,2,Lanus,Union,1,1,44,2,6,10,2,56,3,13,9,5,2,0,0,0,54.725,1.7828947368421053,23.23076923076923,0.2564102564102564,13.975,1.803939393939394,24.647058823529413,0.23529411764705882,E,31/7/2021 00:00,15:45:00,2.09,3.61,3.32
Campeonato 2021,4,3,Racing Club,Sarmiento (J),1,0,72,3,20,10,7,28,2,10,12,6,1,1,0,0,50.725,1.780909090909091,25.863636363636363,0.25,11.225,1.803695652173913,26.07843137254902,0.23529411764705882,L,31/7/2021 00:00,18:00:00,1.7,5.5,3.51
Campeonato 2021,4,4,Platense,Independiente,1,1,27,1,6,20,1,73,4,11,17,6,3,1,0,0,13.15,1.7802173913043478,26.081632653061224,0.1836734693877551,53.675,1.7677272727272728,24.456521739130434,0.2608695652173913,E,31/7/2021 00:00,20:15:00,4.15,1.99,3.17
Campeonato 2021,4,5,Def y Justicia,Gimnasia (LP),3,2,63,5,12,12,7,37,4,6,19,5,3,1,0,0,45.075,1.7739583333333335,23.74137931034483,0.22413793103448276,18.4,1.7780851063829786,24.428571428571427,0.16326530612244897,L,1/8/2021 00:00,13:30:00,2.35,3.43,2.96
Campeonato 2021,4,6,Talleres (C),Boca Juniors,0,0,44,3,15,21,3,56,0,9,18,1,2,3,0,0,48.575,1.78075,22.931818181818183,0.11363636363636363,110.275,1.7992982456140352,23.555555555555557,0.25396825396825395,E,1/8/2021 00:00,15:45:00,3.4,2.45,2.83
Campeonato 2021,4,7,River Plate,Huracan,1,1,74,6,18,16,15,26,1,4,11,2,2,3,0,1,136.275,1.7897222222222224,25.94736842105263,0.18421052631578946,26.525,1.7887234042553193,24.78,0.2,E,1/8/2021 00:00,18:00:00,1.45,7.3,4.27
Campeonato 2021,4,8,San Lorenzo,Banfield,1,1,52,1,10,12,5,48,4,10,17,6,2,1,0,0,52.35,1.786530612244898,25.12,0.21568627450980393,35.925,1.7850000000000001,22.877551020408163,0.1836734693877551,E,1/8/2021 00:00,20:15:00,2.79,2.77,2.96
Campeonato 2021,4,9,Patronato,Newells,0,0,42,1,7,18,3,58,3,8,12,1,3,2,0,0,10.3,1.8008108108108107,26.35,0.25,27.625,1.7889285714285716,24.25,0.25,E,2/8/2021 00:00,16:45:00,2.53,3.09,2.96
Campeonato 2021,4,10,Argentinos,Central Cba (SdE),1,1,71,4,16,6,8,29,2,6,18,0,1,3,0,0,35.805,1.7768888888888887,24.933333333333334,0.13333333333333333,13.65,1.788108108108108,26.48780487804878,0.21951219512195122,E,2/8/2021 00:00,16:45:00,2.08,4.05,3.02
Campeonato 2021,4,11,Estudiantes (LP),Arsenal,4,0,52,8,17,15,4,48,1,8,12,5,0,3,0,0,47.675,1.8013043478260868,24.608695652173914,0.15217391304347827,12.45,1.8177777777777777,25.270833333333332,0.25,L,2/8/2021 00:00,19:00:00,1.73,5.23,3.47
Campeonato 2021,4,12,Rosario Central,Aldosivi,1,2,55,4,14,14,8,45,5,13,13,5,2,2,0,0,21.825,1.791219512195122,24.15909090909091,0.2727272727272727,13.675,1.7947619047619046,26.363636363636363,0.2727272727272727,V,2/8/2021 00:00,19:00:00,2.13,3.43,3.36
Campeonato 2021,4,13,Atl Tucuman,Velez,0,0,36,3,8,15,3,64,4,9,3,9,3,1,0,1,17.675,1.7945,25.608695652173914,0.17391304347826086,77.925,1.8009302325581396,24.227272727272727,0.29545454545454547,E,2/8/2021 00:00,21:15:00,3.12,2.36,3.19
Campeonato 2021,5,1,Sarmiento (J),Rosario Central,1,0,39,5,11,12,3,61,2,5,11,2,3,3,0,0,11.225,1.803695652173913,26.07843137254902,0.23529411764705882,21.825,1.791219512195122,24.15909090909091,0.2727272727272727,L,6/8/2021 00:00,19:00:00,2.66,2.87,2.98
Campeonato 2021,5,2,Newells,Platense,1,0,66,6,19,16,7,34,1,12,13,2,2,2,0,0,27.625,1.7889285714285716,24.25,0.25,13.15,1.7802173913043478,26.081632653061224,0.1836734693877551,L,6/8/2021 00:00,21:15:00,1.84,4.7,3.35
